GeneSymbol,GeneID,DiseaseName,DiseaseID
PSMA2,5683,Osteoporosis,MESH:D010024
PSMA3-AS1,379025,Disease Progression,MESH:D018450
PSMA3-AS1,379025,Ovarian Neoplasms,MESH:D010051
PSMA4,5685,Carcinoma,MESH:D002277
PSMA4,5685,HIV Infections,MESH:D015658
PSMA4,5685,Liver Neoplasms,MESH:D008113
PSMA4,5685,"Mammary Neoplasms, Animal",MESH:D015674
PSMA4,5685,"Mammary Neoplasms, Experimental",MESH:D008325
PSMA4,5685,Respiratory Distress Syndrome,MESH:D012128
PSMA5,5686,Fatty Liver,MESH:D005234
PSMA5,5686,HIV Infections,MESH:D015658
PSMA5,5686,Osteoporosis,MESH:D010024
PSMA6,5687,HIV Infections,MESH:D015658
PSMA6,5687,Myocardial Infarction,MESH:D009203
PSMB1,5689,Acute Coronary Syndrome,MESH:D054058
PSMB1,5689,Desbuquois syndrome,MESH:C535943
PSMB1,5689,Osteoarthritis,MESH:D010003
PSMB1,5689,Peripheral Nervous System Diseases,MESH:D010523
PSMB10,5699,HIV Infections,MESH:D015658
PSMB10,5699,"Liver Cirrhosis, Experimental",MESH:D008106
PSMB2,5690,Urinary Bladder Neoplasms,MESH:D001749
PSMB4,5692,HIV Infections,MESH:D015658
PSMB5,5693,Myocardial Ischemia,MESH:D017202
PSMB7,5695,Atrial Fibrillation,MESH:D001281
PSMB8,5696,"Liver Cirrhosis, Experimental",MESH:D008106
PSMB8,5696,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 1,OMIM:256040
PSMB9,5698,Acrodermatitis,MESH:D000169
PSMB9,5698,"Liver Cirrhosis, Experimental",MESH:D008106
PSMB9,5698,Pneumoconiosis,MESH:D011009
PSMC3,5702,HIV Infections,MESH:D015658
PSMC3IP,29893,OVARIAN DYSGENESIS 3,OMIM:614324
PSMC3IP,29893,Prostatic Neoplasms,MESH:D011471
PSMC5,5705,HIV Infections,MESH:D015658
PSMC5,5705,Stevens-Johnson Syndrome,MESH:D013262
PSMD11,5717,"Liver Failure, Acute",MESH:D017114
PSMD12,5718,"Dermatitis, Contact",MESH:D003877
PSMD13,5719,HIV Infections,MESH:D015658
PSMD14,10213,Disease Progression,MESH:D018450
PSMD14,10213,Neuroblastoma,MESH:D009447
PSMD3,5709,HIV Infections,MESH:D015658
PSMD6,9861,"Diabetes Mellitus, Type 2",MESH:D003924
PSMD6,9861,HIV Infections,MESH:D015658
PSMD8,5714,HIV Infections,MESH:D015658
PSME1,5720,Carcinoma,MESH:D002277
PSME1,5720,Esophageal Squamous Cell Carcinoma,MESH:D000077277
PSME1,5720,HIV Infections,MESH:D015658
PSME1,5720,"Mammary Neoplasms, Animal",MESH:D015674
PSME1,5720,"Mammary Neoplasms, Experimental",MESH:D008325
PSME2,5721,Esophageal Squamous Cell Carcinoma,MESH:D000077277
PSME2,5721,HIV Infections,MESH:D015658
PSME2,5721,"Liver Cirrhosis, Experimental",MESH:D008106
PSME3,10197,HIV Infections,MESH:D015658
PSME4,23198,HIV Infections,MESH:D015658
PSMG1,8624,"Colitis, Ulcerative",MESH:D003093
PSORS1C1,170679,Behcet Syndrome,MESH:D001528
PSORS1C1,170679,"Scleroderma, Systemic",MESH:D012595
PSORS1C2,170680,Multiple Myeloma,MESH:D009101
PSPH,5723,"Amino Acid Metabolism, Inborn Errors",MESH:D000592
PSPH,5723,PHOSPHOSERINE PHOSPHATASE DEFICIENCY,OMIM:614023
PSRC1,84722,Coronary Artery Disease,MESH:D003324
PSTPIP1,9051,Acne Vulgaris,MESH:D000152
PSTPIP1,9051,Hidradenitis Suppurativa,MESH:D017497
PSTPIP1,9051,"Liver Cirrhosis, Experimental",MESH:D008106
PSTPIP1,9051,Pyoderma Gangrenosum,MESH:D017511
PSTPIP1,9051,"Pyogenic arthritis, pyoderma gangrenosum, and acne",MESH:C536253
PSTPIP2,9050,Acquired Hyperostosis Syndrome,MESH:D020083
PTAFR,5724,Crohn Disease,MESH:D003424
PTAFR,5724,"Liver Cirrhosis, Experimental",MESH:D008106
PTAFR,5724,Polycystic Ovary Syndrome,MESH:D011085
PTBP1,5725,Carcinoma,MESH:D002277
PTBP1,5725,"Mammary Neoplasms, Animal",MESH:D015674
PTBP1,5725,"Mammary Neoplasms, Experimental",MESH:D008325
PTBP1,5725,Osteosarcoma,MESH:D012516
PTCH1,5727,Basal Cell Nevus Syndrome,MESH:D001478
PTCH1,5727,Brain Neoplasms,MESH:D001932
PTCH1,5727,"Carcinoma, Basal Cell",MESH:D002280
PTCH1,5727,Cleft Lip,MESH:D002971
PTCH1,5727,Cleft Palate,MESH:D002972
PTCH1,5727,Craniofacial Abnormalities,MESH:D019465
PTCH1,5727,Gastrointestinal Stromal Tumors,MESH:D046152
PTCH1,5727,HIV Infections,MESH:D015658
PTCH1,5727,Holoprosencephaly 7,MESH:C563660
PTCH1,5727,Medulloblastoma,MESH:D008527
PTCH1,5727,"Neuroectodermal Tumors, Primitive",MESH:D018242
PTCH1,5727,Pancreatic Neoplasms,MESH:D010190
PTCH1,5727,Rhabdomyosarcoma,MESH:D012208
PTCH1,5727,Skin Neoplasms,MESH:D012878
PTCH2,8643,"Carcinoma, Basal Cell",MESH:D002280
PTCH2,8643,Gastrointestinal Stromal Tumors,MESH:D046152
PTCH2,8643,Medulloblastoma,MESH:D008527
PTCHD1,139411,Autism Spectrum Disorder,MESH:D000067877
PTCHD1,139411,Autistic Disorder,MESH:D001321
PTCHD1,139411,Intellectual Disability,MESH:D008607
PTCHD1,139411,X-Linked Intellectual Disability,MESH:D038901
PTCRA,171558,Polycystic Ovary Syndrome,MESH:D011085
PTDSS1,9791,Desbuquois syndrome,MESH:C535943
PTDSS1,9791,Lenz Majewski hyperostotic dwarfism,MESH:C537115
PTEN,5728,"Abnormalities, Multiple",MESH:D000015
PTEN,5728,Adenocarcinoma,MESH:D000230
PTEN,5728,"Adenoma, Liver Cell",MESH:D018248
PTEN,5728,Anisometropia,MESH:D015858
PTEN,5728,Asthma,MESH:D001249
PTEN,5728,Autistic Disorder,MESH:D001321
PTEN,5728,Breast Neoplasms,MESH:D001943
PTEN,5728,Carcinoma,MESH:D002277
PTEN,5728,"Carcinoma, Adenoid Cystic",MESH:D003528
PTEN,5728,"Carcinoma, Ductal",MESH:D044584
PTEN,5728,"Carcinoma, Hepatocellular",MESH:D006528
PTEN,5728,"Carcinoma, Renal Cell",MESH:D002292
PTEN,5728,"Cell Transformation, Neoplastic",MESH:D002471
PTEN,5728,Cholangiocarcinoma,MESH:D018281
PTEN,5728,Craniofacial Abnormalities,MESH:D019465
PTEN,5728,Developmental Disabilities,MESH:D002658
PTEN,5728,Disease Progression,MESH:D018450
PTEN,5728,Endometrial Hyperplasia,MESH:D004714
PTEN,5728,Endometrial Neoplasms,MESH:D016889
PTEN,5728,Fatty Liver,MESH:D005234
PTEN,5728,Glioma,MESH:D005910
PTEN,5728,"Hamartoma Syndrome, Multiple",MESH:D006223
PTEN,5728,Hemangioma,MESH:D006391
PTEN,5728,Hypertension,MESH:D006973
PTEN,5728,Hypertrophy,MESH:D006984
PTEN,5728,Insulin Resistance,MESH:D007333
PTEN,5728,Intellectual Disability,MESH:D008607
PTEN,5728,Language Development Disorders,MESH:D007805
PTEN,5728,LEOPARD Syndrome,MESH:D044542
PTEN,5728,Leukemia,MESH:D007938
PTEN,5728,Lipoma,MESH:D008067
PTEN,5728,Lipomatosis,MESH:D008068
PTEN,5728,Liver Cirrhosis,MESH:D008103
PTEN,5728,Long QT Syndrome,MESH:D008133
PTEN,5728,Lung Neoplasms,MESH:D008175
PTEN,5728,Lymphoma,MESH:D008223
PTEN,5728,Macrocephaly Autism Syndrome,MESH:C565342
PTEN,5728,Melanoma,MESH:D008545
PTEN,5728,"Melanoma, Experimental",MESH:D008546
PTEN,5728,Meningioma,MESH:D008579
PTEN,5728,"Meningioma, familial",MESH:C537443
PTEN,5728,Motor Skills Disorders,MESH:D019957
PTEN,5728,Myocardial Reperfusion Injury,MESH:D015428
PTEN,5728,Nasopharyngeal Carcinoma,MESH:D000077274
PTEN,5728,Neoplasm Invasiveness,MESH:D009361
PTEN,5728,Neoplasm Metastasis,MESH:D009362
PTEN,5728,Neurodevelopmental Disorders,MESH:D065886
PTEN,5728,Non-alcoholic Fatty Liver Disease,MESH:D065626
PTEN,5728,Ovarian Neoplasms,MESH:D010051
PTEN,5728,Pancreatic Neoplasms,MESH:D010190
PTEN,5728,Polydactyly,MESH:D017689
PTEN,5728,Prostatic Intraepithelial Neoplasia,MESH:D019048
PTEN,5728,Prostatic Neoplasms,MESH:D011471
PTEN,5728,Proteus Syndrome,MESH:D016715
PTEN,5728,Reperfusion Injury,MESH:D015427
PTEN,5728,Sezary Syndrome,MESH:D012751
PTEN,5728,Silicosis,MESH:D012829
PTEN,5728,Skin Diseases,MESH:D012871
PTEN,5728,Small Cell Lung Carcinoma,MESH:D055752
PTEN,5728,Squamous Cell Carcinoma of Head and Neck,MESH:D000077195
PTEN,5728,VACTERL Association With Hydrocephalus,MESH:C564751
PTER,9317,"Liver Cirrhosis, Experimental",MESH:D008106
PTER,9317,Liver Neoplasms,MESH:D008113
PTER,9317,Melanoma,MESH:D008545
PTF1A,256297,Cerebellar Diseases,MESH:D002526
PTF1A,256297,Chemical and Drug Induced Liver Injury,MESH:D056486
PTF1A,256297,"Diabetes Mellitus, Permanent Neonatal, with Cerebellar Agenesis",MESH:C563796
PTF1A,256297,"Pancreatic Agenesis, Congenital",MESH:C564908
PTGDR,5729,"ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 1",OMIM:607277
PTGDR2,11251,Asthma,MESH:D001249
PTGDR2,11251,"Asthma, Aspirin-Induced",MESH:D055963
PTGER1,5731,Adenocarcinoma,MESH:D000230
PTGER1,5731,"Carcinoma, Ductal, Breast",MESH:D018270
PTGER1,5731,"Carcinoma, Squamous Cell",MESH:D002294
PTGER1,5731,Hydronephrosis,MESH:D006869
PTGER1,5731,Hyperalgesia,MESH:D006930
PTGER1,5731,"Mammary Neoplasms, Animal",MESH:D015674
PTGER1,5731,"Mammary Neoplasms, Experimental",MESH:D008325
PTGER1,5731,"Sexual Dysfunction, Physiological",MESH:D012735
PTGER2,5732,"Asthma, Aspirin-Induced",MESH:D055963
PTGER2,5732,"Asthma, Nasal Polyps, And Aspirin Intolerance",MESH:C565935
PTGER2,5732,Endometriosis,MESH:D004715
PTGER2,5732,Infertility,MESH:D007246
PTGER2,5732,"Liver Cirrhosis, Experimental",MESH:D008106
PTGER2,5732,"Sexual Dysfunction, Physiological",MESH:D012735
PTGER3,5733,Drug Hypersensitivity,MESH:D004342
PTGER3,5733,"Pemphigoid, Benign Mucous Membrane",MESH:D010390
PTGER3,5733,Polycystic Ovary Syndrome,MESH:D011085
PTGER3,5733,Stevens-Johnson Syndrome,MESH:D013262
PTGER3,5733,Thrombosis,MESH:D013927
PTGER4,5734,"Arthritis, Experimental",MESH:D001169
PTGER4,5734,Chloracne,MESH:D054506
PTGER4,5734,Endometriosis,MESH:D004715
PTGER4,5734,Inflammation,MESH:D007249
PTGER4,5734,Lymphoma,MESH:D008223
PTGER4,5734,Ovarian Cysts,MESH:D010048
PTGER4,5734,"Sexual Dysfunction, Physiological",MESH:D012735
PTGER4,5734,"Spondylitis, Ankylosing",MESH:D013167
PTGES,9536,Autism Spectrum Disorder,MESH:D000067877
PTGES,9536,Fever,MESH:D005334
PTGES,9536,Hydronephrosis,MESH:D006869
PTGES,9536,Inflammation,MESH:D007249
PTGES,9536,Polyuria,MESH:D011141
PTGES2,80142,Autism Spectrum Disorder,MESH:D000067877
PTGES2,80142,Chemical and Drug Induced Liver Injury,MESH:D056486
PTGES2,80142,Thyroid Neoplasms,MESH:D013964
PTGES3,10728,Autism Spectrum Disorder,MESH:D000067877
PTGES3,10728,Neurotoxicity Syndromes,MESH:D020258
PTGFR,5737,Airway Obstruction,MESH:D000402
PTGFR,5737,Endometriosis,MESH:D004715
PTGIR,5739,"Asthma, Aspirin-Induced",MESH:D055963
PTGIR,5739,Heart Diseases,MESH:D006331
PTGIS,5740,"Abortion, Spontaneous",MESH:D000022
PTGIS,5740,Autism Spectrum Disorder,MESH:D000067877
PTGIS,5740,"Ductus Arteriosus, Patent",MESH:D004374
PTGIS,5740,Essential Hypertension,MESH:D000075222
PTGIS,5740,Lung Neoplasms,MESH:D008175
PTGIS,5740,Stevens-Johnson Syndrome,MESH:D013262
PTGR1,22949,Autism Spectrum Disorder,MESH:D000067877
PTGS1,5742,"Arthritis, Rheumatoid",MESH:D001172
PTGS1,5742,"Asthma, Occupational",MESH:D059366
PTGS1,5742,Autism Spectrum Disorder,MESH:D000067877
PTGS1,5742,Breast Neoplasms,MESH:D001943
PTGS1,5742,Bronchial Hyperreactivity,MESH:D016535
PTGS1,5742,Carcinoma,MESH:D002277
PTGS1,5742,Drug Hypersensitivity,MESH:D004342
PTGS1,5742,Esophageal Neoplasms,MESH:D004938
PTGS1,5742,Flushing,MESH:D005483
PTGS1,5742,Heart Failure,MESH:D006333
PTGS1,5742,Hyperalgesia,MESH:D006930
PTGS1,5742,Intestinal Polyps,MESH:D007417
PTGS1,5742,"Kidney Failure, Chronic",MESH:D007676
PTGS1,5742,"Liver Cirrhosis, Experimental",MESH:D008106
PTGS1,5742,Ovarian Cysts,MESH:D010048
PTGS1,5742,Reperfusion Injury,MESH:D015427
PTGS1,5742,Sleep Deprivation,MESH:D012892
PTGS1,5742,Stomach Ulcer,MESH:D013276
PTGS2,5743,Adenocarcinoma,MESH:D000230
PTGS2,5743,Adenocarcinoma Of Esophagus,MESH:C562730
PTGS2,5743,Adenomatous Polyposis Coli,MESH:D011125
PTGS2,5743,Adrenal Gland Neoplasms,MESH:D000310
PTGS2,5743,Albuminuria,MESH:D000419
PTGS2,5743,Amyotrophic Lateral Sclerosis,MESH:D000690
PTGS2,5743,"Aortic Aneurysm, Abdominal",MESH:D017544
PTGS2,5743,"Arrhythmias, Cardiac",MESH:D001145
PTGS2,5743,"Arthritis, Rheumatoid",MESH:D001172
PTGS2,5743,Asphyxia Neonatorum,MESH:D001238
PTGS2,5743,"Asthma, Aspirin-Induced",MESH:D055963
PTGS2,5743,"Asthma, Occupational",MESH:D059366
PTGS2,5743,Atherosclerosis,MESH:D050197
PTGS2,5743,Autistic Disorder,MESH:D001321
PTGS2,5743,Barrett Esophagus,MESH:D001471
PTGS2,5743,Bone Neoplasms,MESH:D001859
PTGS2,5743,Brain Injuries,MESH:D001930
PTGS2,5743,"Brain Injuries, Traumatic",MESH:D000070642
PTGS2,5743,Brain Ischemia,MESH:D002545
PTGS2,5743,Breast Neoplasms,MESH:D001943
PTGS2,5743,Burns,MESH:D002056
PTGS2,5743,Cachexia,MESH:D002100
PTGS2,5743,Carcinoma,MESH:D002277
PTGS2,5743,"Carcinoma, Ductal, Breast",MESH:D018270
PTGS2,5743,"Carcinoma, Hepatocellular",MESH:D006528
PTGS2,5743,Carcinoma in Situ,MESH:D002278
PTGS2,5743,"Carcinoma, Renal Cell",MESH:D002292
PTGS2,5743,"Carcinoma, Squamous Cell",MESH:D002294
PTGS2,5743,"Carcinoma, Transitional Cell",MESH:D002295
PTGS2,5743,Cardiomyopathies,MESH:D009202
PTGS2,5743,Cardiovascular Diseases,MESH:D002318
PTGS2,5743,Chemical and Drug Induced Liver Injury,MESH:D056486
PTGS2,5743,Cholangiocarcinoma,MESH:D018281
PTGS2,5743,Cognition Disorders,MESH:D003072
PTGS2,5743,Colitis,MESH:D003092
PTGS2,5743,Colonic Neoplasms,MESH:D003110
PTGS2,5743,Colorectal Neoplasms,MESH:D015179
PTGS2,5743,Coronary Artery Disease,MESH:D003324
PTGS2,5743,Depressive Disorder,MESH:D003866
PTGS2,5743,Diabetes Mellitus,MESH:D003920
PTGS2,5743,"Diabetes Mellitus, Experimental",MESH:D003921
PTGS2,5743,Drug-Related Side Effects and Adverse Reactions,MESH:D064420
PTGS2,5743,Duodenal Ulcer,MESH:D004381
PTGS2,5743,Edema,MESH:D004487
PTGS2,5743,Endometriosis,MESH:D004715
PTGS2,5743,Esophageal Neoplasms,MESH:D004938
PTGS2,5743,Esophageal Squamous Cell Carcinoma,MESH:D000077277
PTGS2,5743,Fever,MESH:D005334
PTGS2,5743,Fibrosis,MESH:D005355
PTGS2,5743,Gastroesophageal Reflux,MESH:D005764
PTGS2,5743,"Glaucoma, Open-Angle",MESH:D005902
PTGS2,5743,Glioma,MESH:D005910
PTGS2,5743,Graves Ophthalmopathy,MESH:D049970
PTGS2,5743,Heart Failure,MESH:D006333
PTGS2,5743,Hydronephrosis,MESH:D006869
PTGS2,5743,Hyperalgesia,MESH:D006930
PTGS2,5743,Hyperemia,MESH:D006940
PTGS2,5743,Hyperglycemia,MESH:D006943
PTGS2,5743,Hyperplasia,MESH:D006965
PTGS2,5743,Hypertension,MESH:D006973
PTGS2,5743,Inflammation,MESH:D007249
PTGS2,5743,Inflammatory Bowel Diseases,MESH:D015212
PTGS2,5743,Intestinal Polyps,MESH:D007417
PTGS2,5743,Kidney Diseases,MESH:D007674
PTGS2,5743,"Kidney Failure, Chronic",MESH:D007676
PTGS2,5743,Kidney Neoplasms,MESH:D007680
PTGS2,5743,Leiomyosarcoma,MESH:D007890
PTGS2,5743,"Leukemia, Lymphocytic, Chronic, B-Cell",MESH:D015451
PTGS2,5743,"Leukoplakia, Oral",MESH:D007972
PTGS2,5743,"Liver Cirrhosis, Experimental",MESH:D008106
PTGS2,5743,Lung Diseases,MESH:D008171
PTGS2,5743,"Lupus Erythematosus, Systemic",MESH:D008180
PTGS2,5743,"Lymphoma, B-Cell",MESH:D016393
PTGS2,5743,Melanoma,MESH:D008545
PTGS2,5743,Mouth Diseases,MESH:D009059
PTGS2,5743,Mouth Neoplasms,MESH:D009062
PTGS2,5743,Neoplasm Metastasis,MESH:D009362
PTGS2,5743,"Neoplasm Recurrence, Local",MESH:D009364
PTGS2,5743,Neoplasms,MESH:D009369
PTGS2,5743,Nervous System Diseases,MESH:D009422
PTGS2,5743,Neurogenic Inflammation,MESH:D020078
PTGS2,5743,Obesity,MESH:D009765
PTGS2,5743,Oral Submucous Fibrosis,MESH:D009914
PTGS2,5743,Osteoarthritis,MESH:D010003
PTGS2,5743,Pancreatic Neoplasms,MESH:D010190
PTGS2,5743,Pancreatitis,MESH:D010195
PTGS2,5743,Papilloma,MESH:D010212
PTGS2,5743,Pericardial Effusion,MESH:D010490
PTGS2,5743,Precancerous Conditions,MESH:D011230
PTGS2,5743,Premature Birth,MESH:D047928
PTGS2,5743,Prostatic Neoplasms,MESH:D011471
PTGS2,5743,Proteinuria,MESH:D011507
PTGS2,5743,"Puberty, Precocious",MESH:D011629
PTGS2,5743,Reperfusion Injury,MESH:D015427
PTGS2,5743,"Rhinitis, Allergic",MESH:D065631
PTGS2,5743,Seizures,MESH:D012640
PTGS2,5743,Skin Diseases,MESH:D012871
PTGS2,5743,Skin Neoplasms,MESH:D012878
PTGS2,5743,Squamous Cell Carcinoma of Head and Neck,MESH:D000077195
PTGS2,5743,Status Epilepticus,MESH:D013226
PTGS2,5743,Stomach Neoplasms,MESH:D013274
PTGS2,5743,Stomach Ulcer,MESH:D013276
PTGS2,5743,Stroke,MESH:D020521
PTGS2,5743,Thrombosis,MESH:D013927
PTGS2,5743,Thyroid Neoplasms,MESH:D013964
PTGS2,5743,Tongue Neoplasms,MESH:D014062
PTGS2,5743,Urinary Bladder Neck Obstruction,MESH:D001748
PTGS2,5743,Urinary Bladder Neoplasms,MESH:D001749
PTH,5741,Anemia,MESH:D000740
PTH,5741,Basal Cell Nevus Syndrome,MESH:D001478
PTH,5741,"Bone Diseases, Endocrine",MESH:D001849
PTH,5741,Bone Resorption,MESH:D001862
PTH,5741,"Disease Models, Animal",MESH:D004195
PTH,5741,"Fractures, Bone",MESH:D050723
PTH,5741,Heart Failure,MESH:D006333
PTH,5741,Hypercalcemia,MESH:D006934
PTH,5741,Hypercalciuria,MESH:D053565
PTH,5741,Hyperostosis,MESH:D015576
PTH,5741,"Hyperparathyroidism, Secondary",MESH:D006962
PTH,5741,Hyperphosphatemia,MESH:D054559
PTH,5741,Hypertension,MESH:D006973
PTH,5741,Hypocalcemia,MESH:D006996
PTH,5741,Hypoparathyroidism familial isolated,MESH:C537156
PTH,5741,Osteoporosis,MESH:D010024
PTH,5741,"Osteoporosis, Postmenopausal",MESH:D015663
PTH,5741,Rickets,MESH:D012279
PTH,5741,Uremia,MESH:D014511
PTH1R,5745,"Carcinoma, Hepatocellular",MESH:D006528
PTH1R,5745,"Chondrodysplasia, blomstrand type",MESH:C537914
PTH1R,5745,Desbuquois syndrome,MESH:C535943
PTH1R,5745,Eiken Skeletal Dysplasia,MESH:C564010
PTH1R,5745,"Failure of Tooth Eruption, Primary",MESH:C565114
PTH1R,5745,Hyperparathyroidism,MESH:D006961
PTH1R,5745,Jansen type metaphyseal chondrodysplasia,MESH:C537564
PTH1R,5745,Lung Diseases,MESH:D008171
PTH1R,5745,Rickets,MESH:D012279
PTHLH,5744,"Abortion, Spontaneous",MESH:D000022
PTHLH,5744,Bone Resorption,MESH:D001862
PTHLH,5744,"BRACHYDACTYLY, TYPE E2",OMIM:613382
PTHLH,5744,Breast Neoplasms,MESH:D001943
PTHLH,5744,Cachexia,MESH:D002100
PTHLH,5744,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
PTHLH,5744,Desbuquois syndrome,MESH:C535943
PTHLH,5744,Edema,MESH:D004487
PTHLH,5744,"Foot Deformities, Congenital",MESH:D005532
PTHLH,5744,Growth Disorders,MESH:D006130
PTHLH,5744,"Hand Deformities, Congenital",MESH:D006228
PTHLH,5744,Hyperalgesia,MESH:D006930
PTHLH,5744,Hypercalcemia,MESH:D006934
PTHLH,5744,Lung Diseases,MESH:D008171
PTHLH,5744,Multiple Myeloma,MESH:D009101
PTHLH,5744,Neuroendocrine Tumors,MESH:D018358
PTHLH,5744,Osteolysis,MESH:D010014
PTHLH,5744,Pancreatic Neoplasms,MESH:D010190
PTHLH,5744,"Pancreatitis, Acute Necrotizing",MESH:D019283
PTHLH,5744,"Pancreatitis, Alcoholic",MESH:D019512
PTHLH,5744,"Pancreatitis, Chronic",MESH:D050500
PTHLH,5744,Prostatic Neoplasms,MESH:D011471
PTHLH,5744,Superior Vena Cava Syndrome,MESH:D013479
PTI,404172,"Blood Loss, Surgical",MESH:D016063
PTI,404172,"Graft Occlusion, Vascular",MESH:D006083
PTI,404172,Shock,MESH:D012769
PTK2,5747,"Arthritis, Rheumatoid",MESH:D001172
PTK2,5747,Atrial Fibrillation,MESH:D001281
PTK2,5747,"Carcinoma, Hepatocellular",MESH:D006528
PTK2,5747,"Carcinoma, Squamous Cell",MESH:D002294
PTK2,5747,"Cell Transformation, Neoplastic",MESH:D002471
PTK2,5747,Glioblastoma,MESH:D005909
PTK2,5747,"Mammary Neoplasms, Experimental",MESH:D008325
PTK2,5747,Mouth Neoplasms,MESH:D009062
PTK2,5747,Neoplasm Invasiveness,MESH:D009361
PTK2B,2185,Alzheimer Disease,MESH:D000544
PTK2B,2185,Bone Diseases,MESH:D001847
PTK2B,2185,Melanoma,MESH:D008545
PTK2B,2185,Skin Neoplasms,MESH:D012878
PTK2B,2185,Status Epilepticus,MESH:D013226
PTK7,5754,Neurodevelopmental Disorders,MESH:D065886
PTMA,5757,Adenoma,MESH:D000236
PTMA,5757,Fatty Liver,MESH:D005234
PTMA,5757,Lung Neoplasms,MESH:D008175
PTMA,5757,Rhabdomyosarcoma,MESH:D012208
PTN,5764,Body Weight,MESH:D001835
PTN,5764,Carcinoma,MESH:D002277
PTN,5764,"Liver Cirrhosis, Experimental",MESH:D008106
PTN,5764,"Mammary Neoplasms, Animal",MESH:D015674
PTN,5764,"Mammary Neoplasms, Experimental",MESH:D008325
PTOV1,53635,Disease Progression,MESH:D018450
PTOV1,53635,Stomach Neoplasms,MESH:D013274
PTP4A2,8073,"Heart Failure, Diastolic",MESH:D054144
PTP4A3,11156,Colonic Neoplasms,MESH:D003110
PTPA,5524,Disease Progression,MESH:D018450
PTPA,5524,Stomach Neoplasms,MESH:D013274
PTPN1,5770,"Diabetes Mellitus, Type 2",MESH:D003924
PTPN1,5770,Hodgkin Disease,MESH:D006689
PTPN1,5770,Hyperinsulinism,MESH:D006946
PTPN1,5770,Hypertension,MESH:D006973
PTPN1,5770,Inflammation,MESH:D007249
PTPN1,5770,Insulin Resistance,MESH:D007333
PTPN1,5770,"Liver Cirrhosis, Experimental",MESH:D008106
PTPN1,5770,"Lymphoma, B-Cell",MESH:D016393
PTPN1,5770,Mediastinal Neoplasms,MESH:D008479
PTPN1,5770,Obesity,MESH:D009765
PTPN1,5770,Rett Syndrome,MESH:D015518
PTPN11,5781,Adenocarcinoma,MESH:D000230
PTPN11,5781,Astrocytoma,MESH:D001254
PTPN11,5781,"Carcinoma, Squamous Cell",MESH:D002294
PTPN11,5781,Cardiofaciocutaneous syndrome,MESH:C535579
PTPN11,5781,Costello Syndrome,MESH:D056685
PTPN11,5781,Desbuquois syndrome,MESH:C535943
PTPN11,5781,Enchondromatosis,MESH:D004687
PTPN11,5781,"Exostoses, Multiple Hereditary",MESH:D005097
PTPN11,5781,LEOPARD Syndrome,MESH:D044542
PTPN11,5781,Leukemia,MESH:D007938
PTPN11,5781,"Leukemia, Experimental",MESH:D007942
PTPN11,5781,"Leukemia, Myeloid, Acute",MESH:D015470
PTPN11,5781,"Leukemia, Myelomonocytic, Juvenile",MESH:D054429
PTPN11,5781,"Leukemia, Promyelocytic, Acute",MESH:D015473
PTPN11,5781,Metachondromatosis,MESH:C562938
PTPN11,5781,Neuroblastoma,MESH:D009447
PTPN11,5781,Neurodevelopmental Disorders,MESH:D065886
PTPN11,5781,Noonan Syndrome,MESH:D009634
PTPN11,5781,Osteochondroma,MESH:D015831
PTPN11,5781,Tetralogy of Fallot,MESH:D013771
PTPN12,5782,Colorectal Neoplasms,MESH:D015179
PTPN14,5784,"Carcinoma, Basal Cell",MESH:D002280
PTPN14,5784,CHOANAL ATRESIA AND LYMPHEDEMA,OMIM:613611
PTPN14,5784,Neuroblastoma,MESH:D009447
PTPN14,5784,Recurrence,MESH:D012008
PTPN18,26469,"Liver Cirrhosis, Experimental",MESH:D008106
PTPN2,5771,"Arthritis, Rheumatoid",MESH:D001172
PTPN2,5771,"Colitis, Ulcerative",MESH:D003093
PTPN2,5771,Crohn Disease,MESH:D003424
PTPN2,5771,"Leukemia, T-Cell",MESH:D015458
PTPN2,5771,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,MESH:D054218
PTPN22,26191,"Arthritis, Rheumatoid",MESH:D001172
PTPN22,26191,Autoimmune Diseases,MESH:D001327
PTPN22,26191,"Diabetes Mellitus, Type 1",MESH:D003922
PTPN22,26191,Graves Disease,MESH:D006111
PTPN22,26191,Inflammatory Bowel Diseases,MESH:D015212
PTPN22,26191,"Lupus Erythematosus, Systemic",MESH:D008180
PTPN3,5774,"Heart Failure, Diastolic",MESH:D054144
PTPN5,84867,Nerve Degeneration,MESH:D009410
PTPN6,5777,Calcinosis,MESH:D002114
PTPN6,5777,Heart Valve Diseases,MESH:D006349
PTPN6,5777,Respiratory Hypersensitivity,MESH:D012130
PTPRA,5786,Myocardial Ischemia,MESH:D017202
PTPRB,5787,Hemangiosarcoma,MESH:D006394
PTPRC,5788,"Arthritis, Rheumatoid",MESH:D001172
PTPRC,5788,Gastro-enteropancreatic neuroendocrine tumor,MESH:C535650
PTPRC,5788,"Liver Cirrhosis, Experimental",MESH:D008106
PTPRC,5788,Prostatic Neoplasms,MESH:D011471
PTPRC,5788,Retinal Diseases,MESH:D012164
